ID#	Ra(deg)	Dec(deg)	RM_Raw_Value	RM_Raw_Err	Scaled_RM	TotalRMScaledErrWithStDev	TotalRMScaledErrWithAvgErr	Extinction	Scaled_Extinction	eAbundance	Raw_Magnetic_FieldMagnetic_Field(uG)	Magnetic_Field(uG)	Reference_BField_RMErr(±)	BField_of_Min_Extinction	BField_of_Max_Extinction
0	47.23883333333333	31.73186111111111	-7.0	4.5	-44.1764705882353	15.389898616080506	15.441176470588236	0.9513074159622192	0.4260605450938729	0.0001369	-203.97601130779742	-1287.277180606352	827.5353303897978	-3641.8195036922057	-790.9860162602076
1	47.353	27.64227777777777	-13.8	17.1	-50.9764705882353	27.98989861608051	28.041176470588237	2.101512908935547	1.5762660380672004	0.00011970000000000001	-114.11219350526387	-421.5244113029057	522.3237270492527	-933.4049549723592	-348.6815369858158
2	47.36483333333333	28.66341666666667	0.9	13.6	-36.2764705882353	24.489898616080506	24.541176470588233	1.497986078262329	0.9727392073939828	0.000131	11.709788341089078	-471.9886581666429	-7132.273056740381	-1020.5412106191427	-393.6681940905857
3	47.522125	32.94080555555555	-25.2	15.4	-62.37647058823529	26.289898616080507	26.341176470588238	1.8153754472732544	1.290128576404908	0.0001262	-250.51765710478054	-620.0955265964269	378.94726625337205	-1760.8449376028539	-559.5763357947973
5	47.86483333333333	32.60494444444445	-35.9	16.1	-73.0764705882353	26.98989861608051	27.041176470588237	1.2096152305603027	0.6843683596919564	0.0001345	-657.1850921788661	-1337.7372440009917	599.9323016271858	-1615.7508109036737	-850.9644622046732
6	47.89654166666666	30.72247222222222	9.9	10.0	-27.2764705882353	20.889898616080508	20.941176470588236	1.5129951238632202	0.9877482529948739	0.000131	126.86974298250726	-349.55139525245767	-353.0822174267249	-449.9886396521157	-288.86309782137454
7	47.94004166666666	30.10538888888889	14.8	14.4	-22.376470588235296	25.289898616080507	25.341176470588238	1.3675172328948977	0.8422703620265514	0.000131	222.04402575192017	-335.7136224007569	-326.64028125479047	-540.6631645345986	-230.17932660797794
8	47.95595833333334	28.514444444444447	0.6	8.9	-36.576470588235296	19.789898616080507	19.841176470588238	1.3069404363632202	0.7816935654948739	0.000131	9.690688417004793	-590.7519664405471	-8762.820835534783	-907.1839854812316	-379.958586418702
9	48.065583333333336	31.44505555555555	-4.7	12.3	-41.8764705882353	23.189898616080505	23.241176470588236	1.0133488178253174	0.48810194695697107	0.0001345	-120.5099063602643	-1073.729691337574	2809.9734475430128	-3112.8628242038267	-596.7597281470834
10	48.13691666666666	26.24505555555556	-24.0	7.3	-61.1764705882353	18.189898616080505	18.241176470588236	0.9853442907333374	0.4600974198649911	0.0001345	-652.6824057942965	-1663.700250063893	506.04215939443407	-5043.265357975891	-613.4116255107699
11	48.393125	29.03183333333333	-4.0	10.9	-41.1764705882353	21.789898616080507	21.841176470588238	1.6590343713760376	1.1337875005076912	0.0001262	-45.105553565016855	-464.32187493399704	1265.277109195142	-949.5759214627041	-404.3611874382133
12	48.42104166666667	30.383305555555552	11.5	12.4	-25.676470588235297	23.289898616080507	23.341176470588238	2.1876976490020748	1.6624507781337283	0.0001115	91.19885256669492	-203.62301353126514	-219.55872763371198	-961.1900165648495	-178.20435524430818
13	48.43600000000001	30.37833333333333	4.8	7.6	-32.3764705882353	18.489898616080506	18.541176470588233	1.3500492572784424	0.8248023864100961	0.000131	73.5214199458045	-495.909185516799	-785.1895437349317	-505.8497558192008	-224.70487314196384
14	48.506625	30.51427777777777	10.9	7.1	-26.2764705882353	17.989898616080506	18.041176470588233	1.5849263668060305	1.0596794959376843	0.0001262	131.27000677169002	-316.45068550951936	-206.12842817592545	-2166.179457122914	-173.9445799092111
15	48.70745833333334	29.749666666666666	43.0	5.7	5.823529411764703	16.589898616080507	16.641176470588235	1.4684799909591677	0.9432331200908214	0.000131	576.787927199013	78.11491763707559	10.354768151891415	94.77698962852718	43.01453646435407
16	48.742875	26.61330555555556	1.1	5.7	-36.076470588235296	16.589898616080507	16.641176470588235	1.2369136810302734	0.7116668101619271	0.0001345	19.366087382155	-635.1455289559178	-3291.2086500443015	-745.100055853728	-470.5023202737362
17	48.93854166666666	31.944527777777783	40.7	10.1	3.523529411764706	20.989898616080506	21.041176470588233	1.6690962314605713	1.1438493605922249	0.0001262	455.01582635808666	39.39217805875038	9.775454505979823	61.7409469977767	37.36582191552289
18	48.966875	32.10413888888889	4.3	13.3	-32.8764705882353	24.189898616080505	24.241176470588236	2.0306134223937993	1.5053665515254528	0.00011970000000000001	37.155429548185495	-284.07892714748124	-878.6627281538374	-1203.4565090161457	-271.313727812832
19	49.076541666666664	32.07861111111111	14.0	11.3	-23.176470588235297	22.189898616080505	22.241176470588236	1.6251760721206665	1.09992920125232	0.0001262	162.5990136041703	-269.17651831950883	-217.263904072175	-1910.6216836947126	-164.55302858166183
20	49.090125	31.410666666666664	17.3	12.0	-19.876470588235296	22.889898616080508	22.941176470588236	1.11791729927063	0.5926704284022838	0.0001345	365.54738729404835	-419.9879706448791	-291.3211357074306	-1638.5763119808207	-388.6583978322678
21	49.15108333333333	27.650666666666666	-15.7	13.2	-52.87647058823529	24.089898616080504	24.141176470588235	1.4511916637420654	0.9259447928737191	0.000131	-214.48527721022373	-722.3709842048337	607.3437574206246	-1363.6388866101738	-625.7122675537053
22	49.226333333333336	34.62075	19.3	1.8	-17.876470588235296	12.689898616080507	12.741176470588236	1.6967194080352783	1.171472537166932	0.0001262	210.80936873504677	-195.26049118738408	-18.210823012294888	-502.6830522932406	-195.26049118738408
23	49.34154166666666	29.07830555555556	9.1	11.5	-28.076470588235296	22.389898616080508	22.441176470588236	1.4380509853363037	0.9128041144679574	0.000131	126.09007641942982	-389.02904638005083	-491.6301135572071	-1186.1011407685628	-263.4883338277527
24	49.38325	32.15488888888889	2.7	13.9	-34.476470588235294	24.789898616080507	24.841176470588238	1.8986841440200808	1.3734372731517346	0.00011970000000000001	25.46033349007308	-325.1046069396913	-1673.6866801710032	-592.6145816400225	-325.1046069396913
25	49.57920833333333	33.14927777777777	55.2	12.3	18.023529411764706	23.189898616080505	23.241176470588236	0.8358896970748901	0.3106428262065438	0.0001369	2206.125033281895	720.3289750613519	160.50808683432297	720.3289750613519	496.4705385116754
26	49.6125	28.43994444444445	20.6	11.4	-16.576470588235296	22.289898616080507	22.341176470588238	2.10375452041626	1.5785076495479138	0.00011970000000000001	170.109970625943	-136.88460800225795	-75.7516762730942	-254.05125195230443	-110.01765678880551
27	49.646	28.26688888888889	22.0	3.4	-15.176470588235297	14.289898616080507	14.341176470588236	3.116730213165283	2.5914833422969368	7.896e-05	121.85688773438753	-84.06170330340103	-12.99135414688925	-109.42620476438549	-72.84964904295204
28	49.65879166666666	28.255055555555554	9.1	3.3	-28.076470588235296	14.189898616080505	14.241176470588236	3.496593475341797	2.9713466044734504	6.727e-05	46.01301060269766	-141.96515811679117	-51.481870525869326	-160.64682508059968	-128.99532877704812
30	49.837125	32.988972222222216	34.6	6.9	-2.5764705882352956	17.789898616080507	17.841176470588238	0.7855113744735718	0.26026450360522546	0.0001369	1650.4924116248033	-122.90303915193202	-24.50956561122344	-212.39906026860012	-34.4364197351899
31	49.850375	31.028722222222218	62.3	9.6	25.1235294117647	20.489898616080506	20.541176470588233	1.306603193283081	0.7813563224147347	0.000131	1006.6453678110349	405.9467817883986	62.55359719371792	699.3186283033658	317.97735048839235
32	49.90941666666666	29.141277777777773	26.4	5.3	-10.776470588235298	16.189898616080505	16.241176470588236	2.826709270477295	2.3014623996089485	9.062e-05	159.4906589098596	-65.10403010758978	-13.070127256447948	-89.25584398155374	-65.10403010758978
33	49.925625	30.69058333333333	40.5	12.5	3.323529411764703	23.389898616080508	23.441176470588236	1.8474135398864744	1.3221666690181282	0.0001262	393.07973055508927	32.2570875473675	9.955891218323302	273.98508915926686	32.2570875473675
35	50.0095	29.68769444444445	59.2	14.6	22.023529411764706	25.489898616080506	25.541176470588233	2.619988918304444	2.0947420474360974	0.0001016	384.16243979618696	142.9157566173414	35.246115652249735	220.05282021573547	132.26247491836503
36	50.01283333333333	31.12605555555556	89.6	10.6	52.4235294117647	21.489898616080506	21.541176470588233	1.268833875656128	0.7435870047877816	0.0001345	1509.899808140205	883.4182700988384	104.51153641794295	1176.5521700689133	624.0950260986082
37	50.0465	33.35033333333333	22.6	1.3	-14.576470588235296	12.189898616080507	12.241176470588236	0.7669630646705627	0.24171619380221643	0.0001369	1160.7937626876924	-748.6847849922182	-43.065938959729365	-1201.6549574100247	-332.8763113343578
38	50.14720833333333	30.717916666666664	40.1	11.2	2.9235294117647044	22.089898616080504	22.141176470588235	3.4995195865631104	2.974272715694764	6.727e-05	202.62296407446107	14.772423814728926	4.125963758727281	29.22070479291239	14.772423814728926
39	50.40629166666667	26.55575	5.7	16.7	-31.476470588235298	27.589898616080504	27.641176470588235	1.0851159095764158	0.5598690387080695	0.0001345	127.47467388224511	-703.9390917893639	-2062.4180408565576	-1686.195117559826	-347.3905433347493
