raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	30.0	36.91200000000201	1.0	31.0	52.0	25.212000000002206	1.0	158.2378012575459	-19.872493110046637	0.00359	2.406e-05	0.00023909400000000003	2.406e-05	0.0666	0.01	-2.09	3.08
3.0	30.0	38.77680000000197	1.0	31.0	30.0	45.90000000000174	1.0	158.47628113260083	-20.15550587794957	0.00078	2.179e-05	0.000230256	2.179e-05	0.2952	0.01	16.32	2.89
3.0	30.0	40.9752000000023	1.0	30.0	11.0	30.73200000000554	1.0	159.34278136209696	-21.1983874938103	0.0017800000000000001	2.34e-05	0.000206836	2.34e-05	0.1162	0.01	29.72	3.86
3.0	30.0	57.67920000000302	1.0	31.0	34.0	4.836000000003651	1.0	158.49734415990415	-20.070840462971876	0.00113	1.912e-05	0.00017842699999999996	1.912e-05	0.15789999999999998	0.01	33.81	3.93
3.0	31.0	0.11280000000276402	1.0	31.0	22.0	5.268000000002644	1.0	158.63408879552642	-20.22428805554567	0.00477	2.544e-05	0.000216081	2.544e-05	0.0453	0.01	23.44	3.6
3.0	31.0	10.75920000000238	1.0	31.0	39.0	5.472000000005153	1.0	158.48256042870014	-19.9763139187374	0.00292	1.957e-05	0.00023418399999999997	1.957e-05	0.0802	0.01	9.4	3.23
3.0	31.0	11.323200000001492	1.0	32.0	3.0	30.311999999993304	1.0	158.22159768610433	-19.65182179119694	0.01026	4.465e-05	0.000484272	4.465e-05	0.0472	0.01	24.23	2.03
3.0	31.0	13.228800000002252	1.0	31.0	55.0	17.039999999994393	1.0	158.31561467539842	-19.75663342885339	0.02357	4.202e-05	0.001159644	4.202e-05	0.0492	0.01	48.17	0.62
3.0	31.0	17.9400000000021	1.0	30.0	47.0	31.487999999994827	1.0	159.06263063477627	-20.64215999653489	0.0726	2.818e-05	0.0006534	2.818e-05	0.009000000000000001	0.01	53.98	1.08
3.0	31.0	19.094400000002096	1.0	30.0	47.0	26.62799999999976	1.0	159.0670076310199	-20.64070455378437	0.083	3.026e-05	0.0007470000000000002	3.026e-05	0.009000000000000001	0.01	54.17	0.94
3.0	31.0	22.26960000000318	1.0	31.0	3.0	26.099999999999284	1.0	158.9028348738647	-20.422703463052354	0.00436	3.106e-05	0.000322204	3.106e-05	0.0739	0.01	27.63	2.32
3.0	31.0	33.3192000000016	1.0	31.0	51.0	10.655999999998187	1.0	158.41978855544895	-19.767790450660986	0.011470000000000001	2.204e-05	0.00028445600000000004	2.204e-05	0.0248	0.01	53.92	2.55
3.0	31.0	38.31120000000233	1.0	31.0	54.0	26.243999999998948	1.0	158.3995704755789	-19.713924186393452	0.0038399999999999997	3.375e-05	0.000440448	3.375e-05	0.11470000000000001	0.01	42.55	1.73
3.0	31.0	39.206400000001054	1.0	30.0	40.0	33.49199999999826	1.0	159.20292501648166	-20.687451263987416	0.00889	3.447e-05	0.0006560820000000001	3.447e-05	0.0738	0.01	30.35	1.09
3.0	31.0	39.44400000000229	1.0	30.0	40.0	18.80400000000435	1.0	159.2063146461127	-20.690156058148236	0.00853	3.278e-05	0.000661928	3.278e-05	0.0776	0.01	31.61	1.07
3.0	31.0	40.4712000000022	1.0	30.0	40.0	31.620000000005177	1.0	159.20709614069636	-20.68508751690178	0.01071	3.59e-05	0.000762552	3.59e-05	0.0712	0.01	30.56	0.94
3.0	31.0	54.25920000000289	1.0	31.0	4.0	41.30400000000435	1.0	158.985645710009	-20.336417228790047	0.15281999999999998	2.576e-05	0.000259794	2.576e-05	0.0017000000000000001	0.01	0.93	2.92
3.0	32.0	7.910400000003648	1.0	30.0	26.0	5.027999999993824	1.0	159.4481166802066	-20.81485707430432	0.00376	2.013e-05	0.000170328	2.013e-05	0.0453	0.01	45.94	4.12
3.0	32.0	10.795200000002296	1.0	30.0	39.0	43.99200000000491	1.0	159.30753213811207	-20.62892895504568	0.00234	2.436e-05	0.000236106	2.436e-05	0.1009	0.01	47.4	2.95
3.0	32.0	15.93360000000132	1.0	31.0	45.0	27.64800000000207	1.0	158.60861274544737	-19.75138662437169	0.035859999999999996	2.803e-05	0.0006239639999999999	2.803e-05	0.0174	0.01	52.04	1.16
3.0	32.0	17.964000000002045	1.0	31.0	45.0	21.492000000004907	1.0	158.61577538577978	-19.74834943104205	0.0501	7.253e-05	0.00218937	7.253e-05	0.0437	0.01	50.21	0.33
3.0	32.0	25.23600000000343	1.0	31.0	5.0	12.336000000006209	1.0	159.07320515611707	-20.261924303271233	0.02903	6.063e-05	0.0017418	6.063e-05	0.06	0.01	48.73	0.42
3.0	32.0	35.93520000000254	1.0	31.0	50.0	16.080000000005157	1.0	158.61620795421027	-19.64468507090736	0.0019399999999999999	1.951e-05	0.000184106	1.951e-05	0.0949	0.01	74.38	4.16
3.0	32.0	40.089600000003	1.0	31.0	51.0	43.560000000005914	1.0	158.6127972081715	-19.6164650756334	0.018359999999999998	9.443e-05	0.003602232	9.443e-05	0.1962	0.01	64.12	0.2
3.0	32.0	40.20240000000257	1.0	31.0	51.0	10.836000000004162	1.0	158.6190310307819	-19.62341549706784	0.01175	7.763e-05	0.002762425	7.763e-05	0.2351	0.01	64.93	0.26
3.0	32.0	40.308000000001556	1.0	31.0	50.0	1.6080000000030736	1.0	158.6318250463664	-19.63840619212446	0.01009	2.425e-05	0.00023610599999999998	2.425e-05	0.023399999999999997	0.01	56.74	3.13
3.0	32.0	41.98320000000379	1.0	30.0	20.0	8.304000000005374	1.0	159.6166276677017	-20.817647456687755	0.11233	9.479e-05	0.0023027649999999996	9.479e-05	0.020499999999999997	0.01	34.85	0.3
3.0	32.0	43.08000000000192	1.0	31.0	50.0	57.048000000001764	1.0	158.63007361987925	-19.620220727887077	0.0033900000000000002	3.282e-05	0.0006451170000000002	3.282e-05	0.19030000000000002	0.01	70.25	1.13
3.0	32.0	45.5904000000028	1.0	31.0	24.0	47.08800000000281	1.0	158.9212438826294	-19.95963373293582	0.00315	1.954e-05	0.000179865	1.954e-05	0.0571	0.01	47.37	3.87
3.0	32.0	53.76240000000209	1.0	31.0	43.0	13.224000000000729	1.0	158.7455575630257	-19.698987480795008	0.01573	5.6109999999999996e-05	0.0016642340000000001	5.6109999999999996e-05	0.1058	0.01	47.98	0.42
3.0	33.0	0.8784000000038361	1.0	31.0	20.0	18.38399999999467	1.0	159.015653416373	-19.98523858253111	0.00537	1.798e-05	0.000212115	1.798e-05	0.0395	0.01	15.15	3.43
3.0	33.0	5.99760000000316	1.0	30.0	52.0	44.65199999999527	1.0	159.33172433532837	-20.33640937268841	0.016059999999999998	6.145e-05	0.0006456119999999998	6.145e-05	0.04019999999999999	0.01	44.64	1.09
3.0	33.0	8.647200000000907	1.0	30.0	50.0	48.40799999999632	1.0	159.36088641953506	-20.35602652886088	0.00463	2.754e-05	0.000231037	2.754e-05	0.0499	0.01	66.94	3.22
3.0	33.0	17.733600000001815	1.0	30.0	47.0	20.76000000000448	1.0	159.4261037693564	-20.381445435996042	0.00161	1.7670000000000002e-05	0.00015584800000000002	1.7670000000000002e-05	0.0968	0.01	39.42	4.32
3.0	33.0	23.481600000002487	1.0	31.0	50.0	9.563999999996042	1.0	158.7586515296222	-19.543090236667116	0.00925	2.194e-05	0.000289525	2.194e-05	0.0313	0.01	66.19	2.47
3.0	33.0	30.5136000000023	1.0	30.0	6.0	21.77999999999912	1.0	159.9154048666779	-20.890354030284744	0.00974	4.3549999999999995e-05	0.000604854	4.3549999999999995e-05	0.0621	0.01	37.98	1.16
3.0	33.0	30.68640000000258	1.0	31.0	17.0	58.668000000001825	1.0	159.13009109667652	-19.950667301531325	0.01261	3.191e-05	0.000621673	3.191e-05	0.0493	0.01	22.01	1.17
3.0	33.0	50.91840000000232	1.0	30.0	23.0	2.435999999999865	1.0	159.79313200864837	-20.626566832072825	0.00714	2.1e-05	0.00019849199999999998	2.1e-05	0.0278	0.01	32.58	3.74
3.0	33.0	51.61200000000164	1.0	30.0	31.0	12.791999999994061	1.0	159.70521163922092	-20.51801345018877	0.02212	2.566e-05	0.000336224	2.566e-05	0.0152	0.01	50.11	2.16
3.0	33.0	53.53200000000314	1.0	31.0	13.0	13.367999999995277	1.0	159.25021815097432	-19.96300694096333	0.004030000000000001	2.637e-05	0.00021721700000000002	2.637e-05	0.053899999999999997	0.01	36.29	3.53
3.0	33.0	55.46640000000323	1.0	29.0	48.0	3.5639999999955307	1.0	160.1936551733041	-21.073876390417414	0.004860000000000001	3.943e-05	0.00033291	3.943e-05	0.06849999999999999	0.01	21.4	2.02
3.0	33.0	57.50880000000265	1.0	30.0	23.0	42.359999999997626	1.0	159.8056737124795	-20.603194326750838	0.0034100000000000003	2.17e-05	0.00028575800000000005	2.17e-05	0.08380000000000001	0.01	36.43	2.42
3.0	34.0	1.8408000000023605	1.0	31.0	18.0	39.852000000003045	1.0	159.21554209088475	-19.873354857839157	0.04293	8.04e-05	0.0028763100000000004	8.04e-05	0.067	0.01	31.29	0.25
3.0	34.0	5.359200000001749	1.0	30.0	30.0	9.215999999996427	1.0	159.75826805650794	-20.50134890843754	0.0034300000000000003	4.9869999999999995e-05	0.00043149400000000004	4.9869999999999995e-05	0.1258	0.01	36.99	1.64
3.0	34.0	11.023200000002191	1.0	30.0	23.0	8.736000000004367	1.0	159.85258839245182	-20.58043835802752	0.00701	2.7289999999999998e-05	0.000239742	2.7289999999999998e-05	0.0342	0.01	19.04	3.05
3.0	34.0	11.774400000001464	1.0	31.0	0.0	24.69599999999872	1.0	159.44496515279837	-20.090863285902078	0.01898	3.2229999999999995e-05	0.0008199360000000001	3.2229999999999995e-05	0.0432	0.01	29.16	0.87
3.0	34.0	15.820800000002606	1.0	30.0	44.0	50.10000000000389	1.0	159.62811338081434	-20.28594918887056	0.00394	2.78e-05	0.00031914	2.78e-05	0.081	0.01	72.12	2.24
3.0	34.0	17.04960000000341	1.0	31.0	12.0	10.547999999994602	1.0	159.33183660816562	-19.925038669356294	0.14812999999999998	0.00019449000000000002	0.007554629999999999	0.00019449000000000002	0.051	0.01	28.04	0.1
3.0	34.0	18.66720000000271	1.0	30.0	51.0	16.992000000001326	1.0	159.56577402489987	-20.195215927812274	0.01333	5.121e-05	0.0011250519999999999	5.121e-05	0.08439999999999999	0.01	22.63	0.62
3.0	34.0	19.25760000000338	1.0	30.0	51.0	2.627999999995154	1.0	159.57017202016456	-20.19704435334125	0.014039999999999999	5.8979999999999994e-05	0.0013211639999999999	5.8979999999999994e-05	0.0941	0.01	22.88	0.54
3.0	34.0	40.545600000002366	1.0	30.0	36.0	54.93599999999731	1.0	159.78946703629057	-20.334661645872224	0.00277	1.939e-05	0.00016869299999999998	1.939e-05	0.060899999999999996	0.01	55.57	4.6
3.0	34.0	48.74400000000193	1.0	31.0	6.0	52.70400000000507	1.0	159.48437538260947	-19.924559374911578	0.01593	2.818e-05	0.000610119	2.818e-05	0.0383	0.01	45.47	1.18
3.0	34.0	57.057600000003106	1.0	30.0	49.0	25.355999999994197	1.0	159.7010940237098	-20.13447654401369	0.03687	6.998e-05	0.0016185929999999998	6.998e-05	0.043899999999999995	0.01	52.9	0.43
3.0	35.0	5.306400000002043	1.0	30.0	47.0	6.827999999994745	1.0	159.75118615267127	-20.146328552285578	0.08598	5.989e-05	0.00133269	5.989e-05	0.0155	0.01	29.93	0.53
3.0	35.0	6.876000000002307	1.0	30.0	47.0	5.8920000000046	1.0	159.75604943757403	-20.14304397343381	0.07307999999999999	5.339e-05	0.001030428	5.339e-05	0.0141	0.01	26.94	0.68
3.0	35.0	8.707200000002473	1.0	29.0	52.0	41.41200000000282	1.0	160.36407926673647	-20.848706807943135	0.00948	4.7329999999999996e-05	0.00072996	4.7329999999999996e-05	0.077	0.01	30.62	0.95
3.0	35.0	8.96640000000204	1.0	30.0	1.0	5.052000000005705	1.0	160.27153345117193	-20.738763368311925	0.06007	7.078e-05	0.001772065	7.078e-05	0.029500000000000002	0.01	28.93	0.4
3.0	35.0	12.13680000000224	1.0	30.0	47.0	5.02799999999894	1.0	159.77192899674102	-20.131537267508314	0.027460000000000002	4.522e-05	0.001238446	4.522e-05	0.0451	0.01	45.88	0.57
3.0	35.0	27.63120000000356	1.0	30.0	23.0	55.93199999999541	1.0	160.07418778215197	-20.39907571178748	0.0076	5.135e-05	0.00076228	5.135e-05	0.1003	0.01	45.86	0.95
3.0	35.0	30.384000000002942	1.0	30.0	32.0	24.14400000000427	1.0	159.98865956332145	-20.28247599608031	0.09301000000000001	0.00027931	0.011616949000000001	0.00027931	0.1249	0.01	28.71	0.06
3.0	35.0	30.367200000004004	1.0	30.0	46.0	41.95200000000284	1.0	159.83061478446544	-20.095997137868427	0.02709	9.643999999999999e-05	0.0034160489999999996	9.643999999999999e-05	0.1261	0.01	47.13	0.21
3.0	35.0	30.44400000000195	1.0	30.0	37.0	28.73999999999654	1.0	159.93269390684975	-20.21612886198297	0.026940000000000002	7.363e-05	0.0026697540000000003	7.363e-05	0.09910000000000001	0.01	28.64	0.26
3.0	35.0	33.14880000000272	1.0	31.0	34.0	30.864000000003102	1.0	159.3131347772155	-19.46507208864355	0.012029999999999999	3.4450000000000004e-05	0.0005172899999999999	3.4450000000000004e-05	0.043	0.01	55.36	1.57
3.0	35.0	33.74160000000373	1.0	31.0	34.0	16.64400000000427	1.0	159.3174826023663	-19.466868361376214	0.01275	3.7380000000000005e-05	0.0005928750000000001	3.7380000000000005e-05	0.04650000000000001	0.01	53.31	1.37
3.0	35.0	42.88800000000151	1.0	30.0	19.0	12.612000000003434	1.0	160.17230266047505	-20.426407486876528	0.01873	4.515e-05	0.000387711	4.515e-05	0.0207	0.01	35.73	1.83
3.0	36.0	48.19680000000346	1.0	29.0	58.0	38.74799999999368	1.0	160.5972103720785	-20.54644603111186	0.00839	5.8530000000000004e-05	0.000670361	5.8530000000000004e-05	0.0799	0.01	28.25	1.06
3.0	37.0	15.94800000000376	1.0	31.0	14.0	57.65999999999906	1.0	159.83176885793603	-19.492658022588813	0.01423	5.142e-05	0.001176821	5.142e-05	0.0827	0.01	79.38	0.61
3.0	37.0	21.98160000000172	1.0	30.0	0.0	44.42399999999367	1.0	160.6750260191269	-20.442670396232252	0.038759999999999996	6.315e-05	0.0020077679999999996	6.315e-05	0.0518	0.01	23.87	0.36
3.0	37.0	23.54640000000302	1.0	30.0	0.0	49.13999999999419	1.0	160.67882955607254	-20.438100047508843	0.04397	7.792e-05	0.00268217	7.792e-05	0.061	0.01	24.92	0.27
3.0	37.0	30.319200000003264	1.0	29.0	40.0	4.29600000000363	1.0	160.93177188370788	-20.69124919474532	0.02476	6.788e-05	0.00153512	6.788e-05	0.062	0.01	26.88	0.56
3.0	37.0	49.840800000002616	1.0	31.0	15.0	14.975999999995793	1.0	159.92844722687175	-19.413358372466522	0.07196	7.001e-05	0.0022235639999999995	7.001e-05	0.030899999999999997	0.01	92.02	0.31
3.0	37.0	51.86880000000173	1.0	30.0	56.0	1.1400000000003274	1.0	160.14766771198896	-19.65850198495499	0.19490000000000002	0.00041197	0.01623517	0.00041197	0.0833	0.01	55.17	0.04
3.0	38.0	0.3000000000018588	1.0	31.0	6.0	10.512000000003638	1.0	160.05981782320956	-19.507809757995076	0.11787	5.1439999999999995e-05	0.0012376350000000002	5.1439999999999995e-05	0.0105	0.01	63.25	0.57
3.0	38.0	27.26400000000254	1.0	30.0	53.0	3.660000000004686	1.0	160.28507236151228	-19.617342312188253	0.01098	3.6859999999999996e-05	0.000497394	3.6859999999999996e-05	0.0453	0.01	61.9	1.38
3.0	39.0	41.71920000000398	1.0	30.0	50.0	53.37600000000009	1.0	160.52855680580075	-19.477439214844875	0.015349999999999999	3.749e-05	0.00051883	3.749e-05	0.0338	0.01	68.99	1.43
