raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	27.0	22.852800000002414	1.0	31.0	10.0	4.547999999994089	1.0	158.10445702620137	-20.8510255115461	0.01151	2.9420000000000006e-05	0.000258975	2.9420000000000006e-05	0.0225	0.01	51.12	2.85
3.0	27.0	29.745600000001744	1.0	30.0	14.0	49.380000000005566	1.0	158.71910958942055	-21.572341033145342	0.013340000000000001	4.95e-05	0.001696848	4.95e-05	0.1272	0.01	34.38	0.42
3.0	27.0	39.516000000002116	1.0	31.0	24.0	9.288000000001377	1.0	158.00491903297225	-20.627607052816558	0.06609000000000001	8.795e-05	0.0018901740000000003	8.795e-05	0.0286	0.01	29.34	0.41
3.0	27.0	42.19680000000274	1.0	30.0	11.0	40.7759999999962	1.0	158.79153622716643	-21.58711714740053	0.03968	5.040999999999999e-05	0.0020832	5.040999999999999e-05	0.0525	0.01	32.51	0.35
3.0	27.0	44.22000000000267	1.0	30.0	56.0	58.271999999998904	1.0	158.31006210280154	-20.979996500413684	0.013280000000000002	3.65e-05	0.0005471359999999999	3.65e-05	0.0412	0.01	50.75	1.54
3.0	27.0	45.499200000002425	1.0	29.0	3.0	57.70800000000492	1.0	159.53865303130272	-22.478370342337712	0.06084000000000001	3.886e-05	0.00115596	3.886e-05	0.019	0.01	7.39	0.62
3.0	28.0	3.6072000000026345	1.0	30.0	58.0	39.39599999999473	1.0	158.35124774993332	-20.91590500123548	0.008140000000000001	3.133e-05	0.000261294	3.133e-05	0.0321	0.01	44.59	2.85
3.0	28.0	3.856800000002352	1.0	29.0	20.0	43.25999999999937	1.0	159.41266606777566	-22.21588354599638	0.00241	3.404e-05	0.00030751600000000003	3.404e-05	0.1276	0.01	6.03	2.34
3.0	28.0	6.823200000003028	1.0	29.0	26.0	38.904000000003116	1.0	159.35716053057845	-22.13083414847521	0.19785	0.00013437	0.00629163	0.00013437	0.0318	0.01	26.5	0.12
3.0	28.0	22.572000000002816	1.0	29.0	0.0	5.976000000003978	1.0	159.69702924946384	-22.44733762806305	0.007809999999999998	3.213000000000001e-05	0.0006123039999999999	3.213000000000001e-05	0.0784	0.01	9.58	1.24
3.0	28.0	23.79360000000261	1.0	29.0	0.0	18.683999999996107	1.0	159.69852297799716	-22.44182652626227	0.006860000000000001	2.982e-05	0.0005261619999999999	2.982e-05	0.0767	0.01	4.45	1.41
3.0	28.0	25.14000000000365	1.0	30.0	42.0	48.7079999999952	1.0	158.58752868285987	-21.080257700311503	0.00279	3.176e-05	0.000399249	3.176e-05	0.1431	0.01	44.26	1.97
3.0	28.0	26.71200000000276	1.0	29.0	1.0	5.303999999996165	1.0	159.69911265622733	-22.42507865781319	0.0036799999999999997	3.161e-05	0.00029072	3.161e-05	0.079	0.01	5.02	2.43
3.0	28.0	27.523200000002532	1.0	30.0	53.0	30.479999999999727	1.0	158.4796294336264	-20.932925479626746	0.004220000000000001	2.35e-05	0.00026797	2.35e-05	0.0635	0.01	58.28	2.67
3.0	28.0	29.07120000000319	1.0	28.0	58.0	53.436000000000384	1.0	159.7306350590346	-22.448885357761785	0.028569999999999998	4.436e-05	0.0005142600000000001	4.436e-05	0.018000000000000002	0.01	37.41	1.45
3.0	28.0	30.300000000002285	1.0	30.0	50.0	45.240000000001146	1.0	158.51775298835008	-20.963549159974	0.021169999999999998	6.627e-05	0.002483241	6.627e-05	0.1173	0.01	51.36	0.29
3.0	28.0	31.56720000000206	1.0	30.0	50.0	45.13200000000524	1.0	158.52164399028632	-20.96083842616326	0.026619999999999998	7.805e-05	0.0029281999999999997	7.805e-05	0.11	0.01	51.18	0.24
3.0	28.0	33.309600000002604	1.0	30.0	50.0	39.48000000000178	1.0	158.5279814103478	-20.95832986180769	0.026639999999999997	6.452e-05	0.0024055920000000002	6.452e-05	0.0903	0.01	51.32	0.29
3.0	28.0	36.06720000000266	1.0	29.0	21.0	55.94399999999752	1.0	159.49973139696434	-22.128760195315813	0.27142	0.00050856	0.021252186	0.00050856	0.0783	0.01	29.21	0.03
3.0	28.0	38.109600000003574	1.0	30.0	50.0	9.59999999999468	1.0	158.54800750295522	-20.95458483911924	0.0611	0.00031836	0.01140737	0.00031836	0.1867	0.01	51.19	0.06
3.0	28.0	40.36320000000202	1.0	30.0	49.0	54.19200000000245	1.0	158.5576572946922	-20.953129724457373	0.09699999999999999	0.0005148899999999999	0.0184203	0.0005148899999999999	0.1899	0.01	50.81	0.04
3.0	28.0	43.09920000000247	1.0	31.0	39.0	12.527999999993824	1.0	158.0369699852095	-20.291386089720856	0.030760000000000006	2.601e-05	0.0003383600000000001	2.601e-05	0.011	0.01	81.78	2.38
