raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	24.0	48.30480000000193	0.396	30.0	49.0	41.66400000000351	0.396	157.84642933608905	-21.45282643139417	0.0145608355112948	nan	0.0005462419	nan	3.7509203500623634	nan	52.368637	1.277525
3.0	24.0	55.029600000001864	0.10799999999999998	28.0	42.0	16.919999999996378	0.10799999999999998	159.23768988573937	-23.14198019111478	0.0568883302214831	nan	0.0032385283	nan	5.692689058997086	nan	-41.470215	0.22047675
3.0	24.0	58.171200000001235	6.228	29.0	22.0	9.731999999999914	9.684	158.81502153519446	-22.603222584482673	0.0004212547861057	nan	0.00021264147999999996	nan	49.91635748840343	nan	68.53305999999999	3.7138765
3.0	24.0	59.74800000000272	0.21599999999999997	28.0	45.0	12.132000000001142	0.21599999999999997	159.22088014568178	-23.092715875079794	0.0283209584489265	nan	0.0003026361	nan	1.0668491475991624	nan	43.315563	2.3454485000000003
3.0	25.0	1.408800000002941	1.0799999999999998	32.0	10.0	35.65199999999322	0.9	157.03314088792078	-20.337976387765785	0.0048712082729758	nan	0.00041184915	nan	8.461192228331994	nan	19.691303	1.6841162
3.0	25.0	10.123200000002797	0.036000000000000004	31.0	28.0	36.335999999995465	0.036000000000000004	157.50146753457375	-20.88436242771317	0.2304931820555395	nan	0.027068967000000003	nan	11.743908135575195	nan	28.370295000000002	0.026800664
3.0	25.0	11.683200000001932	3.708	28.0	44.0	3.264000000012004	3.024	159.27125940072975	-23.0817927985883	0.0017637430950415	nan	0.00034688599999999997	nan	19.64233308776024	nan	11.125509	2.0810559
3.0	25.0	12.076800000002379	2.52	28.0	59.0	13.344000000014091	2.016	159.10747712277472	-22.878878960015193	0.0023393807729974	nan	0.00022235535	nan	9.479963892880294	nan	43.826855	2.9718240000000002
3.0	25.0	15.062400000001048	6.012	29.0	5.0	31.05599999998816	5.111999999999999	159.04855913021615	-22.788447167882563	0.0005583408995488	nan	0.00019519183999999997	nan	34.93984457675822	nan	62.327132999999996	2.7666042
3.0	25.0	16.574400000002854	3.564	29.0	49.0	53.399999999994066	3.9600000000000004	158.57380281086694	-22.19301365994003	0.0017502659558748	nan	0.00034145167000000003	nan	20.50158624900312	nan	46.179394	2.9739459999999998
3.0	25.0	17.481600000001762	0.612	31.0	17.0	11.867999999995789	0.5399999999999999	157.6446908167131	-21.02200278356565	0.0113475751564157	nan	0.00035842814	nan	3.15518622588845	nan	27.203108	1.9176736
3.0	25.0	35.29440000000079	0.612	29.0	1.0	34.75200000000683	0.612	159.15523270353407	-22.79663592304973	0.0081299160681817	nan	0.00108779	nan	13.378476651092551	nan	24.602392000000002	0.63623834
3.0	25.0	42.290400000001966	0.36000000000000004	30.0	6.0	22.247999999994192	0.324	158.476866585058	-21.91734423675239	0.0144385879972458	nan	0.0006924853	nan	4.794578415018254	nan	28.290134000000002	1.0230142
3.0	25.0	42.38400000000226	1.224	29.0	9.0	59.2559999999898	1.26	159.0862160325317	-22.669146698022477	0.0046128122390697	nan	0.00047792098	nan	10.531867468904435	nan	22.081966	1.5264218
3.0	25.0	44.16960000000394	1.1520000000000001	31.0	58.0	51.095999999986645	1.0799999999999998	157.28641195884344	-20.406684679418778	0.0051167839904292	nan	0.00028368706	nan	5.532413437361359	nan	16.710455	2.68187
3.0	25.0	50.827200000002364	0.9360000000000002	29.0	8.0	45.49200000000695	0.9360000000000002	159.12617043580593	-22.66703481683879	0.0065418406993056	nan	0.0009634517999999999	nan	14.725112583837532	nan	14.550175	0.74498224
3.0	25.0	59.07360000000395	1.332	31.0	29.0	7.007999999998162	1.8	157.6458797294544	-20.774318476713773	0.0049606144334815	nan	0.00039358367	nan	7.926638961703168	nan	23.760372	1.7891058000000002
3.0	26.0	0.5496000000026413	0.5399999999999999	28.0	45.0	18.46799999999149	0.504	159.41239015609716	-22.957561197864308	0.0114610423332461	nan	0.00027737446	nan	2.4281589541062134	nan	25.997507000000002	2.527556
3.0	26.0	4.382400000002704	0.5399999999999999	32.0	10.0	13.368000000005509	0.5399999999999999	157.2280371133655	-20.211714210352753	0.0091940027903698	nan	0.0005042957	nan	5.497529922086687	nan	68.29209	1.5218247999999999
3.0	26.0	5.637600000002294	1.332	28.0	58.0	6.275999999995179	1.1520000000000001	159.28881161034073	-22.776267192772597	0.0041021173021641	nan	0.00030528806	nan	7.429769954509302	nan	27.497583000000002	2.3730621
3.0	26.0	7.857600000003941	0.828	30.0	10.0	29.2440000000056	0.8639999999999999	158.51214062067643	-21.807239942818676	0.0065023250602777	nan	0.0005694849	nan	8.881546947758856	nan	24.150707	1.2524246
3.0	26.0	17.860800000003394	5.4	31.0	27.0	23.83200000000329	2.7720000000000002	157.72151079513893	-20.757644918877627	0.0238392843158439	nan	0.0006844058	nan	2.869978507599852	nan	32.20207	1.0470768
3.0	26.0	19.300800000003235	0.252	31.0	27.0	17.675999999993337	0.21599999999999997	157.72699738171352	-20.755971907011535	0.0299317978607908	nan	0.0009101751	nan	3.0402690546579194	nan	33.87937	0.7868045
3.0	26.0	20.188800000002658	4.14	29.0	5.0	3.552000000006217	3.0599999999999996	159.25886049697664	-22.65183904825137	0.0020025229472048	nan	0.0003591514	nan	17.914348806960522	nan	34.07297	1.9670372
