raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
13.0	27.0	46.69706383740177	0.0	-22.0	41.0	49.19899615391557	0.0	313.7992008789971	39.406684373388295	0.8000000119209291	0.009999999776482582	0.03680000081658363	0.008000000379979609	4.599999904632568	1.0	-34.900001525878906	0.8000000119209291
13.0	30.0	6.542693251496701	0.0	-21.0	41.0	50.99921850411363	0.0	314.735175850042	40.286283412498015	8.350000381469728	0.019999999552965164	0.10260000079870224	0.007600000128149986	1.2000000476837158	0.10000000149011612	-21.5	0.20000000298023224
13.0	35.0	14.01616585427874	0.0	-25.0	52.0	27.119707629437357	0.0	315.12028905051534	35.9588686590939	1.1399999856948853	0.009999999776482582	0.03139999881386757	0.0040000001899898035	2.799999952316284	0.30000001192092896	-14.699999809265135	0.30000001192092896
13.0	40.0	35.19828791788697	0.0	-34.0	2.0	25.080218714704756	0.0	314.4238934632619	27.732306031814808	0.18000000715255735	0.03999999910593033	0.04199999943375588	0.00860000029206276	23.29999923706055	7.0	-60.0	0.699999988079071
13.0	47.0	41.79376076857892	0.0	-26.0	3.0	9.72089730808932	0.0	318.4131886637491	35.12209485087893	0.7400000095367432	0.009999999776482582	0.02800000086426735	0.004999999888241291	3.799999952316284	0.699999988079071	-19.200000762939453	0.5
14.0	2.0	17.013855520096683	0.0	-23.0	3.0	58.32228611868089	0.0	323.4392869849385	36.96822226092964	0.4699999988079071	0.019999999552965164	0.02659999951720237	0.00570000009611249	5.699999809265138	1.2000000476837158	-23.0	0.699999988079071
14.0	2.0	37.97047465659375	0.0	-28.0	50.0	12.482319281983223	0.0	321.23368288491434	31.492202291451157	0.7900000214576721	0.009999999776482582	0.04740000143647194	0.0044999998062849045	6.0	0.6000000238418579	-28.0	0.30000001192092896
15.0	15.0	41.918798380235955	0.0	-19.0	39.0	55.44902238087758	0.0	343.5403779072418	31.60149977179989	2.1199998855590816	0.009999999776482582	0.07620000094175339	0.006800000090152025	3.5999999046325684	0.30000001192092896	-9.100000381469727	0.30000001192092896
15.0	17.0	42.125073845603396	0.0	-24.0	21.0	54.00919630149389	0.0	340.6864834802182	27.582989447273068	1.8400000333786009	0.009999999776482582	0.026200000196695328	0.00559999980032444	1.399999976158142	0.30000001192092896	-11.5	0.8000000119209291
19.0	10.0	25.62797484677759	0.0	-29.0	5.0	56.06172037496577	0.0	8.268465681449303	-16.625403318784365	0.6899999976158142	0.019999999552965164	0.061400000005960464	0.00860000029206276	8.899999618530273	1.2999999523162842	-25.70000076293945	0.4000000059604645
19.0	19.0	27.42080428912942	0.0	-29.0	57.0	38.18180807113578	0.0	8.189268864252178	-18.768939824706614	6.199999809265138	0.019999999552965164	0.05460000038146973	0.011300000362098215	0.8999999761581421	0.20000000298023224	-31.399999618530273	0.699999988079071
19.0	45.0	53.259298061408344	0.0	-27.0	6.0	14.781869951746671	0.0	13.221524508535538	-23.216625338345505	4.139999866485597	0.029999999329447743	0.03700000047683717	0.007899999618530273	0.8999999761581421	0.20000000298023224	-22.100000381469727	0.6000000238418579
19.0	48.0	23.01691089855325	0.0	-30.0	20.0	13.581860762235465	0.0	10.069078267691571	-24.784748225381644	2.450000047683716	0.009999999776482582	0.043299999088048935	0.007699999958276749	1.7999999523162842	0.30000001192092896	-31.399999618530273	0.699999988079071
20.0	2.0	26.357752361332416	0.0	-27.0	15.0	26.66176064878556	0.0	14.386644029757536	-26.74606307499444	1.0399999618530271	0.019999999552965164	0.043800000101327896	0.004999999888241291	4.199999809265137	0.5	-36.599998474121094	0.30000001192092896
20.0	13.0	39.881789629880586	0.0	-27.0	24.0	45.74162189825927	0.0	15.085126905798235	-29.166447889162914	1.75	0.019999999552965164	0.04830000177025795	0.0046999999321997174	2.799999952316284	0.30000001192092896	-13.699999809265135	0.30000001192092896
20.0	14.0	50.99856891901368	0.0	-22.0	25.0	8.781604213638161	0.0	20.567369064920467	-27.824721126323748	0.6200000047683716	0.019999999552965164	0.04490000009536743	0.0066999997943639755	7.199999809265138	1.100000023841858	-26.29999923706055	0.4000000059604645
20.0	17.0	15.063421928130367	0.0	-31.0	3.0	18.381566618658667	0.0	11.297063266155634	-30.935778999189946	0.9200000166893004	0.009999999776482582	0.04509999975562096	0.007799999788403511	4.900000095367432	0.8000000119209291	-23.29999923706055	0.6000000238418579
20.0	28.0	4.414669130745779	0.0	-31.0	54.0	59.42136785015521	0.0	10.982392616310863	-33.38406904593796	1.75	0.05000000074505806	0.052400000393390656	0.0059000002220273035	3.0	0.30000001192092896	-19.5	0.30000001192092896
20.0	33.0	18.473819699570697	0.0	-22.0	52.0	53.421254591657714	0.0	21.68493586710374	-31.997265073987503	8.880000114440918	0.019999999552965164	0.10409999638795853	0.007699999958276749	1.2000000476837158	0.10000000149011612	-26.0	0.30000001192092896
20.0	52.0	6.99232394320461	0.0	-28.0	29.0	16.100756603335356	0.0	16.570333434333502	-37.63356003258886	1.2400000095367432	0.009999999776482582	0.02910000085830688	0.006800000090152025	2.4000000953674316	0.5	11.800000190734865	0.699999988079071
21.0	14.0	5.5355140478715725	0.0	-22.0	7.0	18.49999806108997	0.0	26.19784894761013	-40.72284917237256	0.9700000286102296	0.019999999552965164	0.035999998450279236	0.00419999985024333	3.700000047683716	0.4000000059604645	-14.899999618530273	0.4000000059604645
21.0	22.0	34.48194587430066	0.0	-23.0	1.0	53.05965568727174	0.0	25.79359191291853	-42.860731127352295	0.550000011920929	0.029999999329447743	0.034299999475479126	0.00570000009611249	6.199999809265138	1.100000023841858	-12.399999618530273	0.5
21.0	55.0	6.010992223360745	0.0	-32.0	19.0	32.53809790985031	0.0	14.22021429536843	-51.632421237292995	2.4000000953674316	0.009999999776482582	0.07540000230073929	0.005799999926239252	3.0999999046325684	0.20000000298023224	20.799999237060547	0.30000001192092896
21.0	56.0	12.02306091155748	0.0	-35.0	26.0	1.6980386557969496	0.0	9.208928974314931	-51.967752127572965	2.450000047683716	0.019999999552965164	0.07989999651908875	0.016100000590085983	3.299999952316284	0.699999988079071	29.79999923706055	0.5
