	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
10	80.45480872269714	-89.03877190434507	-68.97093029405258	-157.30546384366954	-273.5495561068089	-238.08856487427806	-191.88569990935795	-234.76723956554335	-255.7854643208366	-306.5476757681733	-427.13747616920426	-546.7038103589231	-503.6681937727696	-488.97172588387303	-493.889100647008	-558.0225480335588	-496.7403296372471	-517.0851473567468	-504.6869764195033	-500.217687576163	-505.8998053746321	-523.8623062328084	-516.4370765018668	-521.4734962308585	-541.1346666026991	-518.0282138031133	-497.4319713864453	-568.5536048888825	-590.1257275237537	-598.3139988576787	-639.8571595106749	-621.2726117836938	-622.5842562754759	-635.6976402047496	-609.7055288910902
11	120.48052213852803	-18.919321839560805	0.9541500963084635	-70.23071998103424	-163.84984628908666	-132.1445914267739	-92.3864256180134	-125.50244203425548	-140.68805411666338	-179.57705158664845	-274.40259686468545	-367.65746526700474	-330.8945571815054	-316.8787516727759	-318.71884119829775	-364.53385305121725	-314.7055877731727	-328.3908792310445	-316.63555984255004	-311.2060208711996	-313.6088360834865	-328.5458185610794	-320.9012944189673	-322.7913248998628	-335.88147728241466	-316.2506579686841	-298.6813983887339	-351.04153300484364	-365.16042711972625	-369.1306768443243	-398.0808737236123	-381.6504520592671	-380.14708519940086	-387.4610283051439	-365.7038145701706
12	418.7577686716961	298.9619248277214	335.5058356049748	270.96002244283227	177.51336146481657	220.75334155891065	271.56318252151254	239.84218492805982	229.64041766219538	193.74648644338492	95.34616241248881	-1.7849212375666084	44.047272188289206	64.82247760012352	67.47686551580624	17.93473916204729	78.25850883807985	68.08073849824174	86.36855289054888	97.2526884929832	99.36161491804586	87.15628031695115	100.17723699293639	102.6448535417296	92.41200494149484	119.10356683926803	143.41681270854238	88.02648568216586	76.830601525103	77.03011792792745	48.897632303088706	72.69148989882544	79.55235958999624	76.25488730642633	105.46816394264444
13	48.6341448533698	-141.7905096457151	-122.93233716947388	-225.06333155907478	-357.81499912209	-320.54459846572763	-270.4970985126068	-320.91188338468595	-346.7279304315625	-406.69191898478863	-546.439054363792	-685.7313743260107	-634.2602436485645	-620.1411702454633	-628.1130622961856	-703.9237186733039	-635.9314981813416	-662.0083162205993	-650.3551464030523	-647.6691284399506	-656.782598234749	-684.7829097282898	-678.3837527900284	-686.7524739820517	-712.4251564323283	-687.5493586369383	-665.5007275536318	-752.1776377527117	-780.7291726164326	-793.3766924884715	-846.1346556842981	-827.1282593844032	-832.0366721966483	-851.1856070209302	-823.1303431890469
14	351.77090508657363	242.3932194874145	271.51098810414413	211.2050957858231	129.89240163279948	165.74586747853007	207.9923470432728	181.71161200220763	172.064681360114	140.6093372376714	56.54601399286503	-25.953653076622754	12.327124107675488	29.378233789042426	31.218476756550345	-10.544391319214212	39.47485900837206	30.572346958680853	45.33723489185461	53.9318337078382	55.23670510629871	44.7550943472841	54.65644946601931	56.25999284001683	47.536725815343615	68.80928759192466	88.08405662094047	42.90396174943713	33.471469752142475	33.25870329936546	10.282170680017225	28.99814925869455	34.08720887236801	31.055494124692952	54.55429474646442
15	52.18850400498368	-62.26785799054145	-48.219320310099775	-104.23174561803054	-176.1605084876671	-150.63184977470678	-121.08490584791916	-146.01575233441315	-157.4329281269955	-186.22039818365704	-255.79237481618958	-323.6291642533082	-296.34255863137554	-285.7565979343306	-286.74758285127774	-321.441830527887	-284.9079418227576	-294.3591117169777	-285.4806135466627	-281.2184003339584	-282.56918368261455	-292.83260662851114	-287.0520089620084	-288.02587943773307	-296.8789538416567	-282.72818500333	-270.1136204025362	-306.37483619203624	-313.0440550915439	-315.38101082674035	-334.79813169049214	-323.0955016207842	-321.6191301720707	-326.1388650698276	-310.97928209442165
16	142.91308235585964	9.435192188665692	29.668723565563553	-38.4069791379526	-128.44310356463083	-96.94829178793789	-57.820008041129356	-89.32498458617832	-103.46700433045075	-140.48430143382512	-231.60557972210972	-321.13010318724173	-285.04814653434875	-270.9597323700382	-272.2468902609434	-318.6784975659601	-269.71538960781726	-282.40485531196094	-268.3223897600096	-262.6078236321226	-264.4307453352644	-278.32441623466116	-270.52489542436945	-271.87359567399744	-283.98292183182286	-264.67699820295155	-247.37389307637832	-297.2184967520286	-310.25945395796384	-313.5733288794523	-340.81049274501777	-324.52936000947756	-322.5491988785365	-329.01963209939186	-307.66843467478833
17	243.10555000186406	58.55137090075641	93.35736561651542	-10.636728216689244	-154.256613735755	-103.19227178979794	-39.445728330425375	-91.19350185795054	-115.04981092514649	-178.30636413882237	-335.7393795022757	-493.91037292284034	-434.92004432224434	-413.6493503933597	-419.0419545687425	-505.7588184990501	-420.4887284566104	-447.2843491956995	-428.73077094150665	-421.1670693954737	-427.8327324655282	-457.7039566483487	-445.85212233654	-451.8317493067498	-479.15315679172653	-444.2515541739344	-412.6796019866548	-516.4589616514626	-547.5438131361237	-558.9988173250185	-615.7989830713568	-587.4952584049731	-588.9437577002457	-608.4347166147074	-568.075461703368
18	-111.12738487187605	-288.8006021645584	-279.9392137614574	-370.519182393795	-483.24585838493704	-455.73881626500736	-417.70456327201447	-457.54479409308254	-480.59846720814306	-530.7061283025603	-643.1224770824601	-754.1840317688421	-718.6151343093793	-708.5791969186929	-715.7941944107257	-775.7901408538672	-723.6835919068149	-744.8615675359201	-736.7998300313676	-735.6298550571296	-743.4987017645577	-765.6585521314648	-761.532316929108	-768.6343171197854	-788.7072256591877	-770.717337299631	-754.9626486387288	-820.2052051042104	-841.970794704696	-851.808380471708	-891.0623667895434	-877.4839491887868	-874.7842014852228	-889.0525583198436	-869.3781504550142
19	178.59764934297456	54.508919667693185	75.80098118872797	11.973429067419108	-72.45238626027609	-41.44311291898766	-3.458470224639576	-32.44735177088111	-44.9990030891109	-79.09213468454843	-164.3112287282057	-247.90449559766614	-213.034603551642	-198.9370008933048	-199.4270800575359	-242.4337828239183	-195.68153092039924	-206.83567504371297	-194.80348444081255	-188.64388668704612	-189.61379265486698	-202.0076091607439	-193.95554638210587	-194.5098775467879	-205.20463260316757	-184.8902788993192	-168.10484999809992	-214.03318789783745	-225.46881359696036	-227.84695962503042	-252.47766021019035	-236.55061155111662	-233.93440665391716	-239.18842473798472	-218.59675475062784
20	115.7799601983335	-39.2029649413128	-18.149426516943112	-98.93624742926363	-205.2842562965507	-170.4809522716464	-125.24771085199666	-163.2745104689899	-181.1992143057884	-226.13895188175567	-334.7696484963288	-442.12546027137233	-401.4240333067847	-386.5670132578118	-389.6957474698804	-446.50316850918756	-389.7294927982507	-406.6463714436738	-394.0040044889835	-388.62339929130735	-392.37343418714545	-410.76046442334336	-402.70371634598933	-405.8481174207875	-422.16168857609205	-399.9787870981146	-380.1362601765159	-442.746076522119	-460.50262322332003	-466.2648385650394	-501.73766516305386	-479.77916497197657	-479.2555184094477	-489.16029026832774	-464.57851682491724
21	44.16292156624075	-78.93903960449057	-63.859386173459285	-124.1085556983611	-201.4736149850058	-176.26835430295648	-144.65648653971965	-171.96246793676892	-184.6557894333595	-216.24111789212455	-292.1397064673244	-366.2761872569605	-337.00448352326555	-325.86665542323857	-327.28070492595566	-362.30427929831353	-323.2034223365906	-333.8814981561227	-324.69814026469027	-320.475165893035	-322.33947801301395	-333.8776179097214	-327.9577354066452	-329.39616418063235	-339.418680865907	-324.3551608562844	-310.9341873452519	-350.85240601473186	-361.5095246551668	-364.4226976905352	-386.20729242925916	-373.64822548161317	-372.38126682421955	-377.73854291162155	-361.3124380744186
22	158.0000833579526	53.14575712058908	70.08584264359365	19.05241084999109	-48.12701721110366	-23.055958385714547	7.211222034840254	-15.464089223224926	-24.84257435968216	-50.93306612029297	-116.22859041910104	-179.83756331474774	-152.4985512655091	-141.1672215574427	-141.05655043227713	-173.2214500429838	-137.31468210225796	-145.22806933564465	-135.66366552227123	-130.59007305649592	-130.87813617186484	-139.71154821175978	-133.29713472397134	-133.29151526051606	-140.80632531619713	-126.43381418021724	-113.55800966990451	-147.2966421391259	-155.2645539174156	-156.52178711524786	-174.1338029781174	-161.86499090500192	-159.39925714333444	-162.70127368564295	-147.17296057070035
23	126.29213010108411	46.36578842896735	57.6290284917282	20.848698476337542	-26.603146045541052	-8.740943586448795	12.486664976152769	-3.2157685121823634	-9.757855452415832	-27.681903871977042	-72.44388464334384	-115.60926655385643	-96.37863617016397	-88.1958980483638	-86.76934666588392	-107.89702568995858	-83.62425998133162	-88.51187634814211	-81.8333975712719	-78.1799703362101	-78.06892876594037	-83.56202354303721	-79.0946132251663	-78.81117433574582	-83.41003660991197	-73.83863380818728	-65.29170596143976	-86.7975428415362	-91.60479161835978	-92.10293919549015	-103.02031879300722	-94.86462043490668	-92.96974484030815	-94.73927344793071	-84.63320400131627
24	58.64626011504552	-18.405092728737692	-8.213775277846102	-42.97953511591446	-87.33378835099961	-71.1807269801154	-51.89624370633299	-66.65875088916847	-72.94169441164561	-89.68513251385558	-131.01025888038103	-170.78403355424416	-153.27330145437577	-145.90869770415927	-145.59849609556895	-165.20943273133767	-142.85397436074638	-147.4541171806212	-141.38467331161237	-138.10539454521307	-136.6152003216329	-141.73527403153633	-137.79159665687476	-137.6552736091851	-141.94716251083338	-133.3780847199543	-125.74322227400451	-145.33267005082848	-149.79997028807443	-150.35837510366068	-160.3402864621084	-153.0753381535554	-151.4740036931271	-153.17913469403143	-144.16705502203632
25	658.8649030235263	559.2804252010031	610.6227541045698	550.140346760059	451.87372030771	510.00240499940134	575.9529719774308	548.1039541150235	542.5847702859679	507.13376586201184	396.69993357509793	287.0413118770901	346.67035030442116	376.6897339997348	384.58003148058305	329.6168545244757	406.5980580462593	396.5418446141595	423.67807082888606	441.7192454743548	449.30120385121666	439.42609284241433	459.8517489342438	467.76822534784696	460.2254142226127	497.6377664970304	532.2222276794848	468.7500962738187	460.2978253945384	465.7374966668043	436.30813847416846	471.41400227766826	485.73146197609174	487.3684948233269	530.7676566158331
26	157.0040387059271	73.64160709528419	85.98158870665976	47.0277692121147	-3.7342147298672574	15.703679547993874	38.78996392359969	22.010676771734584	15.092072172443574	-4.166708657612227	-52.591810977626835	-99.38939693251582	-78.4787242940116	-69.54624893510092	-68.99989500359708	-91.17226459747677	-64.69825767208519	-69.97551081868849	-62.64099930886526	-58.60314433285923	-58.431215432496415	-64.39014315514302	-59.46032869117141	-59.104149929902704	-64.09783839175623	-53.56389038534125	-44.14275692667915	-67.70113086179643	-72.94094510204248	-73.45312449208984	-85.42366691971074	-76.4199797755287	-74.2987835238181	-76.21357096580729	-65.03786719742315
27	321.4849698208757	216.13434324164007	241.25144074592245	188.21196888103003	114.6992324082266	146.3693080908229	183.65301944949786	159.83595973687167	150.90267888201086	122.6750594868678	48.113665860129345	-24.550616176802265	8.883983990453759	23.712944740749005	25.26445389358041	-11.09844035796964	32.335412268289176	24.548798921887514	37.281893586499876	44.6492513871616	45.70044740849811	36.58286769703379	45.42427749070952	46.73399130803466	39.096306670073865	57.42753508669181	73.9876031680539	34.89984213816805	26.70389918838419	26.46526019304609	6.668683116919158	22.694699638602405	27.00007085286044	24.347884964504047	44.3626837896338
28	344.8677769786593	267.3720829933952	285.4893091556581	247.12511130499124	192.88663158119058	215.67726968078682	241.99164067627822	225.79399388918026	219.97790099271066	201.04835626537033	150.72094284574584	101.98689740152342	125.50868987901339	136.21906920800438	137.8117577585593	113.87705070238262	143.55723696476042	138.90701652022662	147.91530906430802	153.26765029003582	154.41459118157593	148.85014208978367	155.06459501829875	156.3357055321575	151.77093712124596	162.36495565550456	173.36004541139803	148.7366217839843	143.99731913566546	144.32050328885376	132.28516376919677	142.9266836221624	146.13932688816266	144.9630009093069	157.94653922805836
