ID#	Extinction_Index_x	Extinction_Index_y	Ra(deg)	Dec(deg)	Rotation_Measure(rad/m2)	RM_Err(rad/m2)	RA_inExtincFile(degree)	Dec_inExtincFile(degree)	Extinction_Value	Error_Range(pix)	Min_Extinction_Value	Min_Extinction_Ra	Min_Extinction_Dec	Max_Extinction_Value	Max_Extinction_RA	Max_Extinction_dec	Extinction_Observed
73	969	453	51.51826000000001	32.17038	68.29209	1.5218247999999999	51.51952812825915	32.16229938325301	1.7188221216201782	2.0	0.6322532296180725	51.55557706897538	32.11699494080953	2.137305498123169	51.49532267998558	32.13539548730729	True
74	987	321	51.52349000000001	28.96841	27.497583000000002	2.3730621	51.533417403565736	28.96087793932881	1.3119453191757202	2.0	0.311612069606781	51.594991433757095	28.918613470099036	2.179182291030884	51.4755996099757	28.979433590596578	True
75	980	371	51.53274000000002	30.17479	24.150707	1.2524246	51.53328131313331	30.16729619447867	4.2830071449279785	2.0	2.3609113693237305	51.55304678362896	30.217653317340705	6.543742656707764	51.56839305181231	30.1222673819716	True
76	971	424	51.57442000000002	31.45662	32.20207	1.0470768	51.57723285858816	31.459684207242955	2.709388256072998	2.0	2.2891387939453125	51.549319348228494	31.456916994193268	4.916759967803955	51.62919605133494	31.48920916802236	True
77	971	424	51.58042000000001	31.454909999999998	33.87937	0.7868045	51.57723285858816	31.459684207242955	2.709388256072998	2.0	2.2891387939453125	51.549319348228494	31.456916994193268	4.916759967803955	51.62919605133494	31.48920916802236	True
78	984	326	51.58412000000001	29.08432	34.07297	1.9670372	51.59564815461985	29.08699885880455	2.0831024646759033	2.0	0.8475971221923828	51.65355457659815	29.068389428507565	2.6743357181549072	51.591874025386396	29.110703739114328	True
79	984	326	51.588370000000005	29.082659999999997	37.52665	2.5987318	51.59564815461985	29.08699885880455	2.0831024646759033	2.0	0.8475971221923828	51.65355457659815	29.068389428507565	2.6743357181549072	51.591874025386396	29.110703739114328	True
80	982	337	51.59432000000001	29.36332	34.20536	1.3774347	51.60832750506961	29.353078293747238	1.6226264238357544	2.0	0.8450725674629211	51.588741130937066	29.303028292352803	2.524669885635376	51.54640924313284	29.395396584843773	True
81	985	313	51.63153000000001	28.77465	30.23385	2.2898476000000003	51.61754137764045	28.776595027785735	1.4126132726669312	2.0	0.8866176605224609	51.567388826819844	28.747887227692573	2.3552117347717285	51.556085088888565	28.818856102179392	True
82	973	355	51.781270000000006	29.81535	15.281948000000002	1.536551	51.785846580241234	29.804330455187326	3.035245180130005	2.0	1.6842384338378906	51.7273767584889	29.82297655200966	4.886490821838379	51.83308973457546	29.857134200708327	True
83	977	323	51.795270000000016	29.022609999999997	20.549303	0.1668932	51.79641981479489	29.03359861543489	1.7482078075408936	2.0	1.1080923080444336	51.7347987593144	29.0759903316145	2.009415864944458	51.78898968551839	29.081032410297645	True
84	973	351	51.80401000000001	29.706490000000002	41.139507	2.6001506	51.80084132395412	29.709075630356878	1.2776564359664917	2.0	1.2776564359664917	51.80084132395412	29.709075630356878	2.4084630012512207	51.79334844251021	29.756697362569568	True
85	971	359	51.81703	29.907490000000003	26.5859	0.77248985	51.825601153796775	29.904801028171438	3.9216930866241455	2.0	1.628404140472412	51.8878665451394	29.862272568293765	4.886490821838379	51.83308973457546	29.857134200708327	True
86	960	437	51.834610000000005	31.80377	35.610188	1.3858976	51.834983643482985	31.802353904533422	2.091397762298584	2.0	1.2723474502563477	51.77496194866219	31.820920510949446	2.2924177646636963	51.78652163863959	31.748758937791724	True
