ID#	Ra(deg)	Dec(deg)	RM_Raw_Value	RM_Raw_Err	Scaled_RM	TotalRMScaledErrWithStDev	TotalRMScaledErrWithAvgErr	Extinction	Scaled_Extinction	eAbundance	Raw_Magnetic_FieldMagnetic_Field(uG)	Magnetic_Field(uG)	Reference_BField_RMErr(±)	BField_of_Min_Extinction	BField_of_Max_Extinction
0	49.849410000000006	31.02869	33.777412	0.49198952	-14.148847935416669	7.81494499872062	10.02209490621875	1.306603193283081	0.6492619309263925	0.00013440000000000001	651.5144085863487	-272.9095495777229	-3.9751014168924512	-1136.433337446022	-146.4598864207766
2	50.012520000000016	31.126040000000003	75.94589	0.12320466	28.01963006458334	7.44616013872062	9.65331004621875	1.2429472208023071	0.5856059584456186	0.00013440000000000001	1623.5936776340493	599.0119310275044	0.9717584624814735	2250.532471169683	377.0240580024457
3	50.08925000000001	31.64013	47.79162	0.48620918	-0.13463993541666497	7.80916465872062	10.01631456621875	1.001220941543579	0.34387967918689055	0.0001369	1724.1861652167936	-4.857427179306672	-0.04941715065863869	-10.814259355779235	-1.3189113952796596
6	50.189230000000016	31.20176	46.879368	0.6836968000000001	-1.0468919354166673	8.00665227872062	10.21380218621875	1.350156545639038	0.6928152832823495	0.00013440000000000001	847.5441018437217	-18.92702745331709	-0.27603503748909425	-62.700017189719325	-8.111988294218975
7	50.23199000000002	31.60075	49.666195	1.741888	1.7399350645833351	9.06484347872062	11.27199338621875	1.5984244346618652	0.9410831723051767	0.0001308	667.7037235063844	23.391385655406342	0.8203804212608685	137.83948719171636	15.76474822594533
9	50.247140000000016	31.02774	45.31178	2.1725087000000003	-2.614479935416668	9.49546417872062	11.70261408621875	1.889332056045532	1.2319907936888435	0.0001256	471.2166907327802	-27.189101446782605	-1.3036027151949847	-98.43877936895694	-18.904532735557414
10	50.24958000000001	30.848440000000004	64.24135600000001	2.5418766	16.315096064583344	9.864832078720621	12.07198198621875	1.0845348834991455	0.42719362114245696	0.0001369	1865.644349147093	473.8095313349532	18.747508389413262	1310.4260612636865	141.22047919962708
11	50.25013000000001	31.22124	42.425503000000006	1.9913983	-5.5007569354166606	9.31435377872062	11.52150368621875	2.025963544845581	1.3686222824888925	0.0001256	398.16530673015455	-51.62485810570589	-2.4232041437303384	-200.24412227811015	-39.40096822376594
12	50.30499000000001	30.99768	52.73574	0.65576845	4.809480064583333	7.97872392872062	10.18587383621875	1.9805691242218015	1.323227861865113	0.0001256	511.50387987308	46.6489654493633	0.5800794635067703	386.29671519001937	34.39782174590066
13	50.37152000000002	30.95173	48.591686	0.6582979999999999	0.6654260645833361	7.98125347872062	10.18840338621875	1.0919462442398071	0.4346049818831186	0.0001369	1387.0949309405844	18.995206733499376	0.2573383974009293	53.446921392454925	4.759185368740429
