ID#	Ra(deg)	Dec(deg)	RM_Raw_Value	RM_Raw_Err	Scaled_RM	TotalRMScaledErrWithStDev	TotalRMScaledErrWithAvgErr	Extinction	Scaled_Extinction	eAbundance	Raw_Magnetic_FieldMagnetic_Field(uG)	Magnetic_Field(uG)	Reference_BField_RMErr(±)	BField_of_Min_Extinction	BField_of_Max_Extinction
0	49.849410000000006	31.02869	33.777412	0.49198952	-14.148847935416669	7.81494499872062	10.02209490621875	1.306603193283081	0.6492619309263925	0.000134	652.8073363996668	-273.45113751886265	-3.98298999021474	-1126.840733457698	-146.886367643411
2	50.012520000000016	31.126040000000003	75.94589	0.12320466	28.01963006458334	7.44616013872062	9.65331004621875	1.2429472208023071	0.5856059584456186	0.000134	1626.7784620234268	600.1869318132719	0.9736646297844076	2231.5357856207424	377.90970164375676
3	50.08925000000001	31.64013	47.79162	0.48620918	-0.13463993541666497	7.80916465872062	10.01631456621875	1.001220941543579	0.34387967918689055	0.00013659999999999999	1726.677763721442	-4.864446582744976	-0.04948856272606446	-10.722976476257104	-1.3228718549990146
6	50.189230000000016	31.20176	46.879368	0.6836968000000001	-1.0468919354166673	8.00665227872062	10.21380218621875	1.350156545639038	0.6928152832823495	0.000134	849.2372957361491	-18.96483920519649	-0.2765864906094166	-62.79062415097616	-8.141920014453275
7	50.23199000000002	31.60075	49.666195	1.741888	1.7399350645833351	9.06484347872062	11.27199338621875	1.5984244346618652	0.9410831723051767	0.0001302	669.2725594376482	23.44634602930622	0.8223079861925431	138.038677202109	15.815679054083757
9	50.247140000000016	31.02774	45.31178	2.1725087000000003	-2.614479935416668	9.49546417872062	11.70261408621875	1.889332056045532	1.2319907936888435	0.0001248	472.5851362574345	-27.268060458477123	-1.3073884667114721	-98.58103194029934	-18.98209249593453
10	50.24958000000001	30.848440000000004	64.24135600000001	2.5418766	16.315096064583344	9.864832078720621	12.07198198621875	1.0845348834991455	0.42719362114245696	0.00013659999999999999	1868.3403669926804	474.4942271894833	18.774600164542466	1299.364789258122	141.69671374549543
11	50.25013000000001	31.22124	42.425503000000006	1.9913983	-5.5007569354166606	9.31435377872062	11.52150368621875	2.025963544845581	1.3686222824888925	0.0001248	399.3876933402293	-51.78334889892356	-2.4306434968048167	-200.53349239700913	-39.56455107948578
12	50.30499000000001	30.99768	52.73574	0.65576845	4.809480064583333	7.97872392872062	10.18587383621875	1.9805691242218015	1.323227861865113	0.0001248	513.0479102343277	46.78978044961801	0.5818304967615189	383.0359947511628	34.54089970283241
13	50.37152000000002	30.95173	48.591686	0.6582979999999999	0.6654260645833361	7.98125347872062	10.18840338621875	1.0919462442398071	0.4346049818831186	0.00013659999999999999	1389.09940338414	19.022656454212523	0.2577102736977514	52.99577733110143	4.7789812303577435
14	50.44955000000001	31.89139	51.1612	1.170221	3.234940064583334	8.49317647872062	10.70032638621875	1.7840577363967896	1.126716474040101	0.0001248	581.9768938680769	36.79859680061462	0.841702124786206	162.04363163865648	35.049284723537866
15	50.45063000000001	31.24205	50.628624	2.810168	2.7023640645833353	10.13312347872062	12.340273386218751	1.0106050968170166	0.35326383446032805	0.00013659999999999999	1780.5861972638947	95.04094271610153	5.275296755262825	95.04094271610153	19.103887454857563
16	50.55728000000001	31.20588	49.9847	1.1195483	2.05844006458333	8.44250377872062	10.64965368621875	1.5162607431411743	0.8589194807844858	0.0001302	737.1696830131077	30.357681648792017	0.6799458810765354	61.94388631572973	16.62111862865283
18	50.61890000000001	29.69536	20.020407	2.572608	-27.905852935416668	9.89556347872062	12.102713386218749	0.9801870584487916	0.32284579609210307	0.00013659999999999999	770.4488715773465	-1073.9058853546362	-137.99613923485273	-2222.474362085335	-176.17625843525636
19	50.64575000000001	28.97552	26.23560100000001	1.4145119	-21.690658935416657	8.73746737872062	10.944617286218751	2.092642307281494	1.4353010449248056	0.0001176	238.07877988935772	-196.83504160397126	-10.612507359210575	-518.8944593578598	-157.31686981267285
20	50.6463	29.13361	75.279434	2.3367467	27.353174064583328	9.65970217872062	11.86685208621875	1.6540472507476809	0.9967059883909923	0.0001302	958.4378544608388	348.25338170253923	10.810122993980654	2178.457982305219	159.22252159112676
21	50.64872000000001	31.20035	42.193104	0.55164415	-5.733155935416669	7.87459962872062	10.08174953621875	2.165404796600342	1.5080635342436532	0.0001176	365.37726080441416	-49.64708952076887	-0.6490995897969122	-456.59927004523445	-38.119866650290426
