ID#	Extinction_Index_x	Extinction_Index_y	Ra(deg)	Dec(deg)	Rotation_Measure(rad/m2)	RM_Err(rad/m2)	RA_inExtincFile(degree)	Dec_inExtincFile(degree)	Extinction_Value	Error_Range(pix)	Min_Extinction_Value	Min_Extinction_Ra	Min_Extinction_Dec	Max_Extinction_Value	Max_Extinction_RA	Max_Extinction_dec	Extinction_Observed
96	744	477	57.949708333333334	33.228750000000005	33.8	14.3	57.942249050054265	33.235684098464894	0.8215633034706116	1	0.29232650995254517	57.97171048052667	33.23714194553346	1.0436487197875977	57.944248842720086	33.21106971727737	True
97	760	196	58.01808333333334	26.404999999999998	43.2	0.9	58.025401550751575	26.411399252868296	0.5330551862716675	1	0.15762825310230255	57.99841012697125	26.41024902708989	0.847217321395874	58.05419531500024	26.388843582074195	True
98	748	377	58.019958333333335	30.77288888888889	21.6	5.2	58.02186676511596	30.78027757627433	1.1104159355163574	1	0.9026004076004028	58.050405254777175	30.781614401372643	1.5213046073913574	57.99525212834519	30.754571189678522	True
99	745	415	58.04720833333333	31.704555555555554	-3.7	1.6	58.034956429062376	31.71234294721216	1.6390225887298584	1	0.9766031503677368	58.065765471211044	31.689242731348156	1.9782932996749878	58.004131197506815	31.73543637832466	True
100	739	482	58.075125	33.36666666666667	95.3	16.7	58.07980576674201	33.36604347036059	0.9338798522949219	1	0.41498255729675293	58.10737956023469	33.39210943839627	1.2357414960861206	58.08176487950932	33.34141183017348	True
101	742	371	58.204375	30.642333333333333	-21.5	14.8	58.20427970415479	30.64200863323558	1.1910096406936646	1	0.9030290842056274	58.23278319961745	30.643300085209777	1.584436058998108	58.17764004656269	30.616356351986997	True
102	740	336	58.32029166666667	29.80563888888889	52.0	6.8	58.32482267450183	29.793816630709895	0.7495430111885071	1	0.31472423672676086	58.29842489949349	29.76832964892633	1.1619524955749512	58.323026515118215	29.81807151443128	True
103	736	386	58.3435	31.005333333333333	-7.1	8.9	58.34821992733052	31.015477998987635	1.72001314163208	1	1.4881645441055298	58.317742804846766	31.038605247814925	2.236008882522583	58.32139420590341	30.989790508829397	True
104	730	422	58.455708333333334	31.892027777777777	-8.2	15.4	58.4559789002535	31.903790446981045	0.839930534362793	1	0.2586457431316376	58.42879878912941	31.8779881751348	1.4988329410552979	58.483179009660354	31.92959144011877	True
105	707	494	58.99366666666667	33.70566666666667	98.5	12.3	59.00615879571	33.70465450059396	0.6875964999198914	1	0.18873760104179382	59.03755225865243	33.68117974767864	1.0338069200515747	58.97474779405828	33.72812159062864	True
106	717	305	59.03545833333333	29.061611111111112	63.3	4.7	59.02323109004196	29.06943707794421	0.4477638900279999	1	0.3301013112068176	58.99680917675761	29.04419766933397	0.9791148900985718	59.051229884423634	29.07049414781218	True
